Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
288935,Amos,1,14,אַרְמְנוֹתֶ֑יהָ,אַרְמוֹן,H0759,32
288936,Amos,1,14,בִּתְרוּעָה֙,תְּרוּעָה,H8643,36
288937,Amos,1,14,בְּי֣וֹם,יוֹם,H3117,2306
288938,Amos,1,14,מִלְחָמָ֔ה,מִלְחָמָה,H4421,320
288939,Amos,1,14,בְּסַ֖עַר,סַ֫עַר,H5591,24
288940,Amos,1,14,בְּי֥וֹם,יוֹם,H3117,2306
288941,Amos,1,14,סוּפָֽה,סוּפָה,H5492,16
288942,Amos,1,15,וְהָלַ֥ךְ,הָלַךְ,H1980,1549
288943,Amos,1,15,מַלְכָּ֖ם,מֶ֫לֶךְ,H4428,2526
288944,Amos,1,15,בַּגּוֹלָ֑ה,גּוֹלָה,H1473,43
288945,Amos,1,15,ה֧וּא,הוּא,H1931,1878
288946,Amos,1,15,וְשָׂרָ֛יו,שַׂר,H8269,421
288947,Amos,1,15,יַחְדָּ֖ו,יָחְדָּו,H3162,141
288948,Amos,1,15,אָמַ֥ר,אָמַר,H0559,5309
288949,Amos,1,15,יְהוָֽה׃ פ,יהוה,H3068,6528
288950,Amos,2,1,כֹּ֚ה,כֹּה,H3541,577
288951,Amos,2,1,אָמַ֣ר,אָמַר,H0559,5309
288952,Amos,2,1,יְהוָ֔ה,יהוה,H3068,6528
288953,Amos,2,1,עַל־,עַל,H5921,5774
288954,Amos,2,1,שְׁלֹשָׁה֙,שָׁלֹשׁ,H7969,432
288955,Amos,2,1,פִּשְׁעֵ֣י,פֶּ֫שַׁע,H6588,93
288956,Amos,2,1,מוֹאָ֔ב,מוֹאָב,H4124,181
288957,Amos,2,1,וְעַל־,עַל,H5921,5774
288958,Amos,2,1,אַרְבָּעָ֖ה,אַרְבַּע,H0702,318
288959,Amos,2,1,לֹ֣א,לֹא,H3808,5170
288960,Amos,2,1,אֲשִׁיבֶ֑נּוּ,שׁוּב,H7725,1057
288961,Amos,2,1,עַל־,עַל,H5921,5774
288962,Amos,2,1,שָׂרְפ֛וֹ,שָׂרַף,H8313,117
288963,Amos,2,1,עַצְמ֥וֹת,עֶ֫צֶם,H6106,126
288964,Amos,2,1,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526
288965,Amos,2,1,אֱד֖וֹם,אֱדוֹם,H0123,100
288966,Amos,2,1,לַשִּֽׂיד׃,שִׂיד,H7875,4
288967,Amos,2,2,וְשִׁלַּחְתִּי־,שָׁלַח,H7971,847
288968,Amos,2,2,אֵ֣שׁ,אֵשׁ,H0784,378
288969,Amos,2,2,בְּמוֹאָ֔ב,מוֹאָב,H4124,181
288970,Amos,2,2,וְאָכְלָ֖ה,אָכַל,H0398,810
288971,Amos,2,2,אַרְמְנ֣וֹת,אַרְמוֹן,H0759,32
288972,Amos,2,2,הַקְּרִיּ֑וֹת,קְרִיּוֹת,H7152,4
288973,Amos,2,2,וּמֵ֤ת,מוּת,H4191,840
288974,Amos,2,2,בְּשָׁאוֹן֙,שָׁאוֹן,H7588,18
288975,Amos,2,2,מוֹאָ֔ב,מוֹאָב,H4124,181
288976,Amos,2,2,בִּתְרוּעָ֖ה,תְּרוּעָה,H8643,36
288977,Amos,2,2,בְּק֥וֹל,קוֹל,H6963,506
288978,Amos,2,2,שׁוֹפָֽר׃,שֹׁפָר,H7782,72
288979,Amos,2,3,וְהִכְרַתִּ֥י,כָּרַת,H3772,288
288980,Amos,2,3,שׁוֹפֵ֖ט,שָׁפַט,H8199,202
288981,Amos,2,3,מִקִּרְבָּ֑הּ,קֶ֫רֶב,H7130,227
288982,Amos,2,3,וְכָל־,כֹּל,H3605,5415
288983,Amos,2,3,שָׂרֶ֛יהָ,שַׂר,H8269,421
288984,Amos,2,3,אֶהֱר֥וֹג,הָרַג,H2026,167
288985,Amos,2,3,עִמּ֖וֹ,עִם,H5973,1052
288986,Amos,2,3,אָמַ֥ר,אָמַר,H0559,5309
