Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
175560,Néhémie,2,3,קִבְר֤וֹת,קֶ֫בֶר,H6913,67
175561,Néhémie,2,3,אֲבֹתַי֙,אָב,H0001,1213
175562,Néhémie,2,3,חֲרֵבָ֔ה,חָרֵב,H2720,10
175563,Néhémie,2,3,וּשְׁעָרֶ֖יהָ,שַׁ֫עַר,H8179,374
175564,Néhémie,2,3,אֻכְּל֥וּ,אָכַל,H0398,810
175565,Néhémie,2,3,בָאֵֽשׁ׃ ס,אֵשׁ,H0784,378
175566,Néhémie,2,4,וַיֹּ֤אמֶר,אָמַר,H0559,5309
175567,Néhémie,2,4,הַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526
175568,Néhémie,2,4,עַל־,עַל,H5921,5774
175569,Néhémie,2,4,מַה־,מָה,H4100,753
175570,Néhémie,2,4,זֶּ֖ה,זֶה,H2088,1179
175571,Néhémie,2,4,אַתָּ֣ה,אַתָּ֫ה,H0859,1094
175572,Néhémie,2,4,מְבַקֵּ֑שׁ,בָּקַשׁ,H1245,225
175573,Néhémie,2,4,וָֽאֶתְפַּלֵּ֔ל,פָּלַל,H6419,84
175574,Néhémie,2,4,אֶל־,אֶל,H0413,5515
175575,Néhémie,2,4,אֱלֹהֵ֖י,אֱלֹהִים,H0430,2603
175576,Néhémie,2,4,הַשָּׁמָֽיִם׃,שָׁמַיִם,H8064,421
175577,Néhémie,2,5,וָאֹמַ֣ר,אָמַר,H0559,5309
175578,Néhémie,2,5,לַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526
175579,Néhémie,2,5,אִם־,אִם,H0518,1073
175580,Néhémie,2,5,עַל־,עַל,H5921,5774
175581,Néhémie,2,5,הַמֶּ֣לֶךְ,מֶ֫לֶךְ,H4428,2526
175582,Néhémie,2,5,ט֔וֹב,טוֹב,H2896,562
175583,Néhémie,2,5,וְאִם־,אִם,H0518,1073
175584,Néhémie,2,5,יִיטַ֥ב,יָטַב,H3190,117
175585,Néhémie,2,5,עַבְדְּךָ֖,עֶ֫בֶד,H5650,801
175586,Néhémie,2,5,לְפָנֶ֑יךָ,פָּנֶה,H6440,2127
175587,Néhémie,2,5,אֲשֶׁ֧ר,אֲשֶׁר,H0834,5499
175588,Néhémie,2,5,תִּשְׁלָחֵ֣נִי,שָׁלַח,H7971,847
175589,Néhémie,2,5,אֶל־,אֶל,H0413,5515
175590,Néhémie,2,5,יְהוּדָ֗ה,יְהוּדָה,H3063,820
175591,Néhémie,2,5,אֶל־,אֶל,H0413,5515
175592,Néhémie,2,5,עִ֛יר,עִיר,H5892,1089
175593,Néhémie,2,5,קִבְר֥וֹת,קֶ֫בֶר,H6913,67
175594,Néhémie,2,5,אֲבֹתַ֖י,אָב,H0001,1213
175595,Néhémie,2,5,וְאֶבְנֶֽנָּה׃,בָּנָה,H1129,376
175596,Néhémie,2,6,וַיֹּאמֶר֩,אָמַר,H0559,5309
175597,Néhémie,2,6,הַמֶּ֜לֶךְ,מֶ֫לֶךְ,H4428,2526
175598,Néhémie,2,6,וְהַשֵּׁגַ֣ל׀,שֵׁגָל,H7694,2
175599,Néhémie,2,6,יוֹשֶׁ֣בֶת,יָשַׁב,H3427,1078
175600,Néhémie,2,6,אֶצְל֗וֹ,אֵ֫צֶל,H0681,61
175601,Néhémie,2,6,עַד־,עַד,H5704,1261
175602,Néhémie,2,6,מָתַ֛י,מָתַי,H4970,43
175603,Néhémie,2,6,יִהְיֶ֥ה,הָיָה,H1961,3562
175604,Néhémie,2,6,מַֽהֲלָכֲךָ֖,מַהֲלָךְ,H4109,5
175605,Néhémie,2,6,וּמָתַ֣י,מָתַי,H4970,43
175606,Néhémie,2,6,תָּשׁ֑וּב,שׁוּב,H7725,1057
175607,Néhémie,2,6,וַיִּיטַ֤ב,יָטַב,H3190,117
175608,Néhémie,2,6,לִפְנֵֽי־,פָּנֶה,H6440,2127
175609,Néhémie,2,6,הַמֶּ֙לֶךְ֙,מֶ֫לֶךְ,H4428,2526
175610,Néhémie,2,6,וַיִּשְׁלָחֵ֔נִי,שָׁלַח,H7971,847
175611,Néhémie,2,6,וָֽאֶתְּנָ֥ה,נָתַן,H5414,2011
175612,Néhémie,2,6,זְמָֽן׃,זְמָ֑ן,H2165,4
175613,Néhémie,2,7,וָאוֹמַר֮,אָמַר,H0559,5309
175614,Néhémie,2,7,לַמֶּלֶךְ֒,מֶ֫לֶךְ,H4428,2526
175615,Néhémie,2,7,אִם־,אִם,H0518,1073
175616,Néhémie,2,7,עַל־,עַל,H5921,5774
175617,Néhémie,2,7,הַמֶּ֣לֶךְ,מֶ֫לֶךְ,H4428,2526
175618,Néhémie,2,7,ט֔וֹב,טוֹב,H2896,562
175619,Néhémie,2,7,אִגְּרוֹת֙,אִגֶּ֫רֶת,H0107,10
175620,Néhémie,2,7,יִתְּנוּ־,נָתַן,H5414,2011
175621,Néhémie,2,7,עַֽל־,עַל,H5921,5774
175622,Néhémie,2,7,פַּחֲו֖וֹת,פֶּחָה,H6346,28
175623,Néhémie,2,7,עֵ֣בֶר,עֵ֫בֶר,H5676,90
175624,Néhémie,2,7,הַנָּהָ֑ר,נָהָר,H5104,119
175625,Néhémie,2,7,אֲשֶׁר֙,אֲשֶׁר,H0834,5499
175626,Néhémie,2,7,יַעֲבִיר֔וּנִי,עָבַר,H5674,556
175627,Néhémie,2,7,עַ֥ד,עַד,H5704,1261
175628,Néhémie,2,7,אֲשֶׁר־,אֲשֶׁר,H0834,5499
175629,Néhémie,2,7,אָב֖וֹא,בּוֹא,H0935,2572
175630,Néhémie,2,7,אֶל־,אֶל,H0413,5515
175631,Néhémie,2,7,יְהוּדָֽה׃,יְהוּדָה,H3063,820
175632,Néhémie,2,8,וְאִגֶּ֡רֶת,אִגֶּ֫רֶת,H0107,10
175633,Néhémie,2,8,אֶל־,אֶל,H0413,5515
175634,Néhémie,2,8,אָסָף֩,אָסָף,H0623,46
175635,Néhémie,2,8,שֹׁמֵ֨ר,שָׁמַר,H8104,469
175636,Néhémie,2,8,הַפַּרְדֵּ֜ס,פַּרְדֵּס,H6508,3
175637,Néhémie,2,8,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499
175638,Néhémie,2,8,לַמֶּ֗לֶךְ,מֶ֫לֶךְ,H4428,2526
175639,Néhémie,2,8,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499
175640,Néhémie,2,8,יִתֶּן־,נָתַן,H5414,2011
175641,Néhémie,2,8,עֵצִ֡ים,עֵץ,H6086,330
175642,Néhémie,2,8,לְ֠קָרוֹת,קָרָה,H7136,27
175643,Néhémie,2,8,אֶת־,אֵת,H0853,10947
175644,Néhémie,2,8,שַׁעֲרֵ֨י,שַׁ֫עַר,H8179,374
175645,Néhémie,2,8,הַבִּירָ֤ה,בִּירָה,H1002,16
175646,Néhémie,2,8,אֲשֶׁר־,אֲשֶׁר,H0834,5499
175647,Néhémie,2,8,לַבַּ֙יִת֙,בַּ֫יִת,H1004,2049
175648,Néhémie,2,8,וּלְחוֹמַ֣ת,חוֹמָה,H2346,133
175649,Néhémie,2,8,הָעִ֔יר,עִיר,H5892,1089
175650,Néhémie,2,8,וְלַבַּ֖יִת,בַּ֫יִת,H1004,2049
175651,Néhémie,2,8,אֲשֶׁר־,אֲשֶׁר,H0834,5499
175652,Néhémie,2,8,אָב֣וֹא,בּוֹא,H0935,2572
175653,Néhémie,2,8,אֵלָ֑יו,אֶל,H0413,5515
175654,Néhémie,2,8,וַיִּתֶּן־,נָתַן,H5414,2011
175655,Néhémie,2,8,הַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526
175656,Néhémie,2,8,כְּיַד־,יָד,H3027,1619
175657,Néhémie,2,8,אֱלֹהַ֖י,אֱלֹהִים,H0430,2603
