Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
293304,Nahum,2,7,שַׁעֲרֵ֥י,שַׁ֫עַר,H8179,374
293305,Nahum,2,7,הַנְּהָר֖וֹת,נָהָר,H5104,119
293306,Nahum,2,7,נִפְתָּ֑חוּ,פָּתַח,H6605,144
293307,Nahum,2,7,וְהַֽהֵיכָ֖ל,הֵיכָל,H1964,80
293308,Nahum,2,7,נָמֽוֹג׃,מוּג,H4127,17
293309,Nahum,2,8,וְהֻצַּ֖ב,נָצַב,H5324,75
293310,Nahum,2,8,גֻּלְּתָ֣ה,גָּלָה,H1540,186
293311,Nahum,2,8,הֹֽעֲלָ֑תָה,עָלָה,H5927,890
293312,Nahum,2,8,וְאַמְהֹתֶ֗יהָ,אָמָה,H0519,56
293313,Nahum,2,8,מְנַֽהֲגוֹת֙,נָהַג,H5090,31
293314,Nahum,2,8,כְּק֣וֹל,קוֹל,H6963,506
293315,Nahum,2,8,יוֹנִ֔ים,יוֹנָה,H3123,31
293316,Nahum,2,8,מְתֹפְפֹ֖ת,תָּפַף,H8608,2
293317,Nahum,2,8,עַל־,עַל,H5921,5774
293318,Nahum,2,8,לִבְבֵהֶֽן׃,לֵבָב,H3824,252
293319,Nahum,2,9,וְנִינְוֵ֥ה,נִינְוֵה,H5210,17
293320,Nahum,2,9,כִבְרֵֽכַת־,בְּרֵכָה,H1295,17
293321,Nahum,2,9,מַ֖יִם,מַי,H4325,581
293322,Nahum,2,9,מִ֣ימֵי,יוֹם,H3117,2306
293323,Nahum,2,9,הִ֑יא,הוּא,H1931,1878
293324,Nahum,2,9,וְהֵ֣מָּה,הֵ֫מָּה,H1992,552
293325,Nahum,2,9,נָסִ֔ים,נוּס,H5127,159
293326,Nahum,2,9,עִמְד֥וּ,עָמַד,H5975,521
293327,Nahum,2,9,עֲמֹ֖דוּ,עָמַד,H5975,521
293328,Nahum,2,9,וְאֵ֥ין,אַ֫יִן,H0369,789
293329,Nahum,2,9,מַפְנֶֽה׃,פָּנָה,H6437,135
293330,Nahum,2,10,בֹּ֥זּוּ,בָּזַז,H0962,43
293331,Nahum,2,10,כֶ֖סֶף,כֶּ֫סֶף,H3701,403
293332,Nahum,2,10,בֹּ֣זּוּ,בָּזַז,H0962,43
293333,Nahum,2,10,זָהָ֑ב,זָהָב,H2091,389
293334,Nahum,2,10,וְאֵ֥ין,אַ֫יִן,H0369,789
293335,Nahum,2,10,קֵ֙צֶה֙,קֵ֫צֶה,H7097,97
293336,Nahum,2,10,לַתְּכוּנָ֔ה,תְּכוּנָה,H8498,2
293337,Nahum,2,10,כָּבֹ֕ד,כָּבוֹד,H3519,200
293338,Nahum,2,10,מִכֹּ֖ל,כֹּל,H3605,5415
293339,Nahum,2,10,כְּלִ֥י,כְּלִי,H3627,325
293340,Nahum,2,10,חֶמְדָּֽה׃,חֶמְדָּה,H2532,21
293341,Nahum,2,11,בּוּקָ֥ה,בּוּקָה,H0950,1
293342,Nahum,2,11,וּמְבוּקָ֖ה,מְבוּקָה,H4003,1
293343,Nahum,2,11,וּמְבֻלָּקָ֑ה,בָּלַק,H1110,2
293344,Nahum,2,11,וְלֵ֨ב,לֵב,H3820,595
293345,Nahum,2,11,נָמֵ֜ס,מָסַס,H4549,21
293346,Nahum,2,11,וּפִ֣ק,פִּיק,H6375,1
293347,Nahum,2,11,בִּרְכַּ֗יִם,בֶּ֫רֶךְ,H1290,25
293348,Nahum,2,11,וְחַלְחָלָה֙,חַלְחָלָה,H2479,4
293349,Nahum,2,11,בְּכָל־,כֹּל,H3605,5415
293350,Nahum,2,11,מָתְנַ֔יִם,מׇתְנַ֫יִם,H4975,47
293351,Nahum,2,11,וּפְנֵ֥י,פָּנֶה,H6440,2127
293352,Nahum,2,11,כֻלָּ֖ם,כֹּל,H3605,5415
293353,Nahum,2,11,קִבְּצ֥וּ,קָבַץ,H6908,127
293354,Nahum,2,11,פָארֽוּר׃,פָּארוּר,H6289,2
293355,Nahum,2,12,אַיֵּה֙,אַיֵּה,H0346,45
293356,Nahum,2,12,מְע֣וֹן,מָעוֹן,H4583,18
293357,Nahum,2,12,אֲרָי֔וֹת,אֲרִי,H0738,80
293358,Nahum,2,12,וּמִרְעֶ֥ה,מִרְעֶה,H4829,13
293359,Nahum,2,12,ה֖וּא,הוּא,H1931,1878
293360,Nahum,2,12,לַכְּפִרִ֑ים,כְּפִיר,H3715,32
293361,Nahum,2,12,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499
293362,Nahum,2,12,הָלַךְ֩,הָלַךְ,H1980,1549
293363,Nahum,2,12,אַרְיֵ֨ה,אַרְיֵה,H0738,80
293364,Nahum,2,12,לָבִ֥יא,לָבִיא,H3833,14
293365,Nahum,2,12,שָׁ֛ם,שָׁם,H8033,834
293366,Nahum,2,12,גּ֥וּר,גּוּר,H1482,7
293367,Nahum,2,12,אַרְיֵ֖ה,אַרְיֵה,H0738,80
293368,Nahum,2,12,וְאֵ֥ין,אַ֫יִן,H0369,789
