Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
294499,Sophonie,1,15,שֹׁאָה֙,שׁוֹאָה,H7722,13
294500,Sophonie,1,15,וּמְשׁוֹאָ֔ה,מְשׁוֹאָה,H4875,3
294501,Sophonie,1,15,י֥וֹם,יוֹם,H3117,2306
294502,Sophonie,1,15,חֹ֙שֶׁךְ֙,חֹ֫שֶׁךְ,H2822,80
294503,Sophonie,1,15,וַאֲפֵלָ֔ה,אֲפֵלָה,H0653,10
294504,Sophonie,1,15,י֥וֹם,יוֹם,H3117,2306
294505,Sophonie,1,15,עָנָ֖ן,עָנָן,H6051,87
294506,Sophonie,1,15,וַעֲרָפֶֽל׃,עֲרָפֶל,H6205,15
294507,Sophonie,1,16,י֥וֹם,יוֹם,H3117,2306
294508,Sophonie,1,16,שׁוֹפָ֖ר,שֹׁפָר,H7782,72
294509,Sophonie,1,16,וּתְרוּעָ֑ה,תְּרוּעָה,H8643,36
294510,Sophonie,1,16,עַ֚ל,עַל,H5921,5774
294511,Sophonie,1,16,הֶעָרִ֣ים,עִיר,H5892,1089
294512,Sophonie,1,16,הַבְּצֻר֔וֹת,בָּצַר,H1219,37
294513,Sophonie,1,16,וְעַ֖ל,עַל,H5921,5774
294514,Sophonie,1,16,הַפִּנּ֥וֹת,פִּנָּה,H6438,29
294515,Sophonie,1,16,הַגְּבֹהֽוֹת׃,גָּבֹהַּ,H1364,41
294516,Sophonie,1,17,וַהֲצֵרֹ֣תִי,צָרַר,H6887,54
294517,Sophonie,1,17,לָאָדָ֗ם,אָדָם,H0120,551
294518,Sophonie,1,17,וְהָֽלְכוּ֙,הָלַךְ,H1980,1549
294519,Sophonie,1,17,כַּֽעִוְרִ֔ים,עִוֵּר,H5787,26
294520,Sophonie,1,17,כִּ֥י,כִּי,H3588,4485
294521,Sophonie,1,17,לַֽיהוָ֖ה,יהוה,H3068,6528
294522,Sophonie,1,17,חָטָ֑אוּ,חָטָא,H2398,238
294523,Sophonie,1,17,וְשֻׁפַּ֤ךְ,שָׁפַךְ,H8210,115
294524,Sophonie,1,17,דָּמָם֙,דָּם,H1818,360
294525,Sophonie,1,17,כֶּֽעָפָ֔ר,עָפָר,H6083,110
294526,Sophonie,1,17,וּלְחֻמָ֖ם,לְחוּם,H3894,2
294527,Sophonie,1,17,כַּגְּלָלִֽים׃,גָּלָל,H1557,2
294528,Sophonie,1,18,גַּם־,גַּם,H1571,769
294529,Sophonie,1,18,כַּסְפָּ֨ם,כֶּ֫סֶף,H3701,403
294530,Sophonie,1,18,גַּם־,גַּם,H1571,769
294531,Sophonie,1,18,זְהָבָ֜ם,זָהָב,H2091,389
294532,Sophonie,1,18,לֹֽא־,לֹא,H3808,5170
294533,Sophonie,1,18,יוּכַ֣ל,יָכֹל,H3201,194
294534,Sophonie,1,18,לְהַצִּילָ֗ם,נָצַל,H5337,213
294535,Sophonie,1,18,בְּיוֹם֙,יוֹם,H3117,2306
294536,Sophonie,1,18,עֶבְרַ֣ת,עֶבְרָה,H5678,34
294537,Sophonie,1,18,יְהוָ֔ה,יהוה,H3068,6528
294538,Sophonie,1,18,וּבְאֵשׁ֙,אֵשׁ,H0784,378
294539,Sophonie,1,18,קִנְאָת֔וֹ,קִנְאָה,H7068,43
294540,Sophonie,1,18,תֵּאָכֵ֖ל,אָכַל,H0398,810
294541,Sophonie,1,18,כָּל־,כֹּל,H3605,5415
294542,Sophonie,1,18,הָאָ֑רֶץ,אֶ֫רֶץ,H0776,2504
294543,Sophonie,1,18,כִּֽי־,כִּי,H3588,4485
294544,Sophonie,1,18,כָלָ֤ה,כָּלָה,H3617,21
294545,Sophonie,1,18,אַךְ־,אַךְ,H0389,161
294546,Sophonie,1,18,נִבְהָלָה֙,בָּהַל,H0926,39
294547,Sophonie,1,18,יַֽעֲשֶׂ֔ה,עָשָׂה,H6213,2629
294548,Sophonie,1,18,אֵ֥ת,אֵת,H0854,929
294549,Sophonie,1,18,כָּל־,כֹּל,H3605,5415
294550,Sophonie,1,18,יֹשְׁבֵ֖י,יָשַׁב,H3427,1078
294551,Sophonie,1,18,הָאָֽרֶץ׃ ס,אֶ֫רֶץ,H0776,2504
294552,Sophonie,2,1,הִֽתְקוֹשְׁשׁ֖וּ,קָשַׁשׁ,H7197,8
294553,Sophonie,2,1,וָק֑וֹשּׁוּ,קָשַׁשׁ,H7197,8
294554,Sophonie,2,1,הַגּ֖וֹי,גּוֹי,H1471,561
294555,Sophonie,2,1,לֹ֥א,לֹא,H3808,5170
294556,Sophonie,2,1,נִכְסָֽף׃,כָּסַף,H3700,6
294557,Sophonie,2,2,בְּטֶ֙רֶם֙,טֶ֫רֶם,H2962,56
294558,Sophonie,2,2,לֶ֣דֶת,יָלַד,H3205,496
294559,Sophonie,2,2,חֹ֔ק,חֹק,H2706,127
294560,Sophonie,2,2,כְּמֹ֖ץ,מוֹץ,H4671,8
294561,Sophonie,2,2,עָ֣בַר,עָבַר,H5674,556
294562,Sophonie,2,2,י֑וֹם,יוֹם,H3117,2306
294563,Sophonie,2,2,בְּטֶ֣רֶם׀,טֶ֫רֶם,H2962,56
294564,Sophonie,2,2,לֹא־,לֹא,H3808,5170
294565,Sophonie,2,2,יָב֣וֹא,בּוֹא,H0935,2572
294566,Sophonie,2,2,עֲלֵיכֶ֗ם,עַל,H5921,5774
294567,Sophonie,2,2,חֲרוֹן֙,חָרוֹן,H2740,41
294568,Sophonie,2,2,אַף־,אַף,H0639,276
294569,Sophonie,2,2,יְהוָ֔ה,יהוה,H3068,6528
294570,Sophonie,2,2,בְּטֶ֙רֶם֙,טֶ֫רֶם,H2962,56
294571,Sophonie,2,2,לֹא־,לֹא,H3808,5170
294572,Sophonie,2,2,יָב֣וֹא,בּוֹא,H0935,2572
294573,Sophonie,2,2,עֲלֵיכֶ֔ם,עַל,H5921,5774
294574,Sophonie,2,2,י֖וֹם,יוֹם,H3117,2306
294575,Sophonie,2,2,אַף־,אַף,H0639,276
294576,Sophonie,2,2,יְהוָֽה׃,יהוה,H3068,6528
294577,Sophonie,2,3,בַּקְּשׁ֤וּ,בָּקַשׁ,H1245,225
