w,book,chapter,verse,orig,lex,strong,freq
125952,1Rois,1,24,אֲדֹנִיָּ֖הוּ,אֲדֹנִיָּ֫הוּ,H0138,26.0
125953,1Rois,1,24,יִמְלֹ֣ךְ,מָלַךְ,H4427,348.0
125954,1Rois,1,24,אַחֲרָ֑י,אַחַר,H0310,716.0
125955,1Rois,1,24,וְה֖וּא,הוּא,H1931,1878.0
125956,1Rois,1,24,יֵשֵׁ֥ב,יָשַׁב,H3427,1078.0
125957,1Rois,1,24,עַל־,עַל,H5921,5774.0
125958,1Rois,1,24,כִּסְאִֽי׃,כִּסֵּא,H3678,135.0
125959,1Rois,1,25,כִּ֣י׀,כִּי,H3588,4483.0
125960,1Rois,1,25,יָרַ֣ד,יָרַד,H3381,381.0
125961,1Rois,1,25,הַיּ֗וֹם,יוֹם,H3117,2306.0
125962,1Rois,1,25,וַ֠יִּזְבַּח,זָבַח,H2076,134.0
125963,1Rois,1,25,שׁ֥וֹר,שׁוֹר,H7794,79.0
125964,1Rois,1,25,וּֽמְרִיא־,מְרִיא,H4806,8.0
125965,1Rois,1,25,וְצֹאן֮,צֹאן,H6629,274.0
125966,1Rois,1,25,לָרֹב֒,רֹב,H7230,149.0
125967,1Rois,1,25,וַיִּקְרָא֩,קָרָא,H7121,733.0
125968,1Rois,1,25,לְכָל־,כֹּל,H3605,5415.0
125969,1Rois,1,25,בְּנֵ֨י,בֵּן,H1121,4959.0
125970,1Rois,1,25,הַמֶּ֜לֶךְ,מֶ֫לֶךְ,H4428,2526.0
125971,1Rois,1,25,וּלְשָׂרֵ֤י,שַׂר,H8269,421.0
125972,1Rois,1,25,הַצָּבָא֙,צָבָא,H6635,484.0
125973,1Rois,1,25,וּלְאֶבְיָתָ֣ר,אֶבְיָתָר,H0054,30.0
125974,1Rois,1,25,הַכֹּהֵ֔ן,כֹּהֵן,H3548,750.0
125975,1Rois,1,25,וְהִנָּ֛ם,הִנֵּה,H2009,843.0
125976,1Rois,1,25,אֹכְלִ֥ים,אָכַל,H0398,810.0
125977,1Rois,1,25,וְשֹׁתִ֖ים,שָׁתָה,H8354,217.0
125978,1Rois,1,25,לְפָנָ֑יו,פָּנֶה,H6440,2127.0
125979,1Rois,1,25,וַיֹּ֣אמְר֔וּ,אָמַר,H0559,5309.0
125980,1Rois,1,25,יְחִ֖י,חָיָה,H2421,282.0
125981,1Rois,1,25,הַמֶּ֥לֶךְ,מֶ֫לֶךְ,H4428,2526.0
125982,1Rois,1,25,אֲדֹנִיָּֽהוּ׃,אֲדֹנִיָּ֫הוּ,H0138,26.0
125983,1Rois,1,26,וְלִ֣י,,H9030,909.0
125984,1Rois,1,26,אֲנִֽי־,,H0589,874.0
125985,1Rois,1,26,עַ֠בְדֶּךָ,עֶ֫בֶד,H5650,801.0
125986,1Rois,1,26,וּלְצָדֹ֨ק,צָדוֹק,H6659,53.0
125987,1Rois,1,26,הַכֹּהֵ֜ן,כֹּהֵן,H3548,750.0
125988,1Rois,1,26,וְלִבְנָיָ֧הוּ,בְּנָיָ֫הוּ,H1141,42.0
125989,1Rois,1,26,בֶן־,בֵּן,H1121,4959.0
125990,1Rois,1,26,יְהוֹיָדָ֛ע,יְהוֹיָדָע,H3077,51.0
125991,1Rois,1,26,וְלִשְׁלֹמֹ֥ה,שְׁלֹמֹה,H8010,293.0
125992,1Rois,1,26,עַבְדְּךָ֖,עֶ֫בֶד,H5650,801.0
125993,1Rois,1,26,לֹ֥א,לֹא,H3808,5170.0
125994,1Rois,1,26,קָרָֽא׃,קָרָא,H7121,733.0
125995,1Rois,1,27,אִ֗ם,אִם,H0518,1070.0
125996,1Rois,1,27,מֵאֵת֙,אֵת,H0854,929.0
125997,1Rois,1,27,אֲדֹנִ֣י,אָדוֹן,H0113,333.0
125998,1Rois,1,27,הַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526.0
125999,1Rois,1,27,נִהְיָ֖ה,הָיָה,H1961,3562.0
126000,1Rois,1,27,הַדָּבָ֣ר,דָּבָר,H1697,1442.0
126001,1Rois,1,27,הַזֶּ֑ה,זֶה,H2088,1179.0
126002,1Rois,1,27,וְלֹ֤א,לֹא,H3808,5170.0
126003,1Rois,1,27,הוֹדַ֙עְתָּ֙,יָדַע,H3045,946.0
126004,1Rois,1,27,אֶֽת־,אֵת,H0853,10946.0
126005,1Rois,1,27,עַבְדְּךָ֔,עֶ֫בֶד,H5650,801.0
126006,1Rois,1,27,מִ֗י,מִי,H4310,423.0
126007,1Rois,1,27,יֵשֵׁ֛ב,יָשַׁב,H3427,1078.0
126008,1Rois,1,27,עַל־,עַל,H5921,5774.0
126009,1Rois,1,27,כִּסֵּ֥א,כִּסֵּא,H3678,135.0
126010,1Rois,1,27,אֲדֹנִֽי־,אָדוֹן,H0113,333.0
126011,1Rois,1,27,הַמֶּ֖לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126012,1Rois,1,27,אַחֲרָֽיו׃ ס,אַחַר,H0310,716.0
126013,1Rois,1,28,וַיַּ֨עַן,עָנָה,H6030,332.0
126014,1Rois,1,28,הַמֶּ֤לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126015,1Rois,1,28,דָּוִד֙,דָּוִד,H1732,1075.0
126016,1Rois,1,28,וַיֹּ֔אמֶר,אָמַר,H0559,5309.0
126017,1Rois,1,28,קִרְאוּ־,קָרָא,H7121,733.0
126018,1Rois,1,28,לִ֖י,,H9030,909.0
126019,1Rois,1,28,לְבַת־,בַּת־שֶׁ֫בַע,H1339,22.0
126020,1Rois,1,28,שָׁ֑בַע,בַּת־שֶׁ֫בַע,H1339,22.0
126021,1Rois,1,28,וַתָּבֹא֙,בּוֹא,H0935,2572.0
126022,1Rois,1,28,לִפְנֵ֣י,פָּנֶה,H6440,2127.0
126023,1Rois,1,28,הַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126024,1Rois,1,28,וַֽתַּעֲמֹ֖ד,עָמַד,H5975,521.0
126025,1Rois,1,28,לִפְנֵ֥י,פָּנֶה,H6440,2127.0
126026,1Rois,1,28,הַמֶּֽלֶךְ׃,מֶ֫לֶךְ,H4428,2526.0
126027,1Rois,1,29,וַיִּשָּׁבַ֥ע,שָׁבַע,H7650,186.0
126028,1Rois,1,29,הַמֶּ֖לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126029,1Rois,1,29,וַיֹּאמַ֑ר,אָמַר,H0559,5309.0
126030,1Rois,1,29,חַי־,חַי,H2416,498.0
126031,1Rois,1,29,יְהוָ֕ה,יהוה,H3068,6528.0
126032,1Rois,1,29,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
126033,1Rois,1,29,פָּדָ֥ה,פָּדָה,H6299,59.0
126034,1Rois,1,29,אֶת־,אֵת,H0853,10946.0
126035,1Rois,1,29,נַפְשִׁ֖י,נֶ֫פֶשׁ,H5315,754.0
126036,1Rois,1,29,מִכָּל־,כֹּל,H3605,5415.0
126037,1Rois,1,29,צָרָֽה׃,צָרָה,H6869,73.0
126038,1Rois,1,30,כִּ֡י,כִּי,H3588,4483.0
126039,1Rois,1,30,כַּאֲשֶׁר֩,כַּאֲשֶׁר,H0834,5499.0
126040,1Rois,1,30,נִשְׁבַּ֨עְתִּי,שָׁבַע,H7650,186.0
126041,1Rois,1,30,לָ֜ךְ,,H9032,333.0
126042,1Rois,1,30,בַּיהוָ֨ה,יהוה,H3068,6528.0
126043,1Rois,1,30,אֱלֹהֵ֤י,אֱלֹהִים,H0430,2603.0
126044,1Rois,1,30,יִשְׂרָאֵל֙,יִשְׂרָאֵל,H3478,2508.0
126045,1Rois,1,30,לֵאמֹ֔ר,אָמַר,H0559,5309.0
126046,1Rois,1,30,כִּֽי־,כִּי,H3588,4483.0
126047,1Rois,1,30,שְׁלֹמֹ֤ה,שְׁלֹמֹה,H8010,293.0
126048,1Rois,1,30,בְנֵךְ֙,בֵּן,H1121,4959.0
126049,1Rois,1,30,יִמְלֹ֣ךְ,מָלַךְ,H4427,348.0
126050,1Rois,1,30,אַחֲרַ֔י,אַחַר,H0310,716.0
126051,1Rois,1,30,וְה֛וּא,הוּא,H1931,1878.0
126052,1Rois,1,30,יֵשֵׁ֥ב,יָשַׁב,H3427,1078.0
126053,1Rois,1,30,עַל־,עַל,H5921,5774.0
126054,1Rois,1,30,כִּסְאִ֖י,כִּסֵּא,H3678,135.0
126055,1Rois,1,30,תַּחְתָּ֑י,תַּחַת,H8478,505.0
126056,1Rois,1,30,כִּ֛י,כִּי,H3588,4483.0
126057,1Rois,1,30,כֵּ֥ן,כֵּן,H3651,765.0
126058,1Rois,1,30,אֶעֱשֶׂ֖ה,עָשָׂה,H6213,2629.0
126059,1Rois,1,30,הַיּ֥וֹם,יוֹם,H3117,2306.0
126060,1Rois,1,30,הַזֶּֽה׃,זֶה,H2088,1179.0
126061,1Rois,1,31,וַתִּקֹּ֨ד,קָדַד,H6915,15.0
126062,1Rois,1,31,בַּת־,בַּת־שֶׁ֫בַע,H1339,22.0
126063,1Rois,1,31,שֶׁ֤בַע,בַּת־שֶׁ֫בַע,H1339,22.0
126064,1Rois,1,31,אַפַּ֙יִם֙,אַף,H0639,276.0
126065,1Rois,1,31,אֶ֔רֶץ,אֶ֫רֶץ,H0776,2504.0
126066,1Rois,1,31,וַתִּשְׁתַּ֖חוּ,שָׁחָה,H7812,172.0
126067,1Rois,1,31,לַמֶּ֑לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126068,1Rois,1,31,וַתֹּ֕אמֶר,אָמַר,H0559,5309.0
126069,1Rois,1,31,יְחִ֗י,חָיָה,H2421,282.0
126070,1Rois,1,31,אֲדֹנִ֛י,אָדוֹן,H0113,333.0
126071,1Rois,1,31,הַמֶּ֥לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126072,1Rois,1,31,דָּוִ֖ד,דָּוִד,H1732,1075.0
126073,1Rois,1,31,לְעֹלָֽם׃ פ,עוֹלָם,H5769,438.0
126074,1Rois,1,32,וַיֹּ֣אמֶר׀,אָמַר,H0559,5309.0
126075,1Rois,1,32,הַמֶּ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126076,1Rois,1,32,דָּוִ֗ד,דָּוִד,H1732,1075.0
126077,1Rois,1,32,קִרְאוּ־,קָרָא,H7121,733.0
126078,1Rois,1,32,לִ֞י,,H9030,909.0
126079,1Rois,1,32,לְצָד֤וֹק,צָדוֹק,H6659,53.0
126080,1Rois,1,32,הַכֹּהֵן֙,כֹּהֵן,H3548,750.0
126081,1Rois,1,32,וּלְנָתָ֣ן,נָתָן,H5416,42.0
126082,1Rois,1,32,הַנָּבִ֔יא,נָבִיא,H5030,315.0
126083,1Rois,1,32,וְלִבְנָיָ֖הוּ,בְּנָיָ֫הוּ,H1141,42.0
126084,1Rois,1,32,בֶּן־,בֵּן,H1121,4959.0
126085,1Rois,1,32,יְהוֹיָדָ֑ע,יְהוֹיָדָע,H3077,51.0
126086,1Rois,1,32,וַיָּבֹ֖אוּ,בּוֹא,H0935,2572.0
126087,1Rois,1,32,לִפְנֵ֥י,פָּנֶה,H6440,2127.0
126088,1Rois,1,32,הַמֶּֽלֶךְ׃,מֶ֫לֶךְ,H4428,2526.0
126089,1Rois,1,33,וַיֹּ֨אמֶר,אָמַר,H0559,5309.0
126090,1Rois,1,33,הַמֶּ֜לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126091,1Rois,1,33,לָהֶ֗ם,,H9038,1125.0
126092,1Rois,1,33,קְח֤וּ,לָקַח,H3947,966.0
126093,1Rois,1,33,עִמָּכֶם֙,עִם,H5973,1052.0
126094,1Rois,1,33,אֶת־,אֵת,H0853,10946.0
126095,1Rois,1,33,עַבְדֵ֣י,עֶ֫בֶד,H5650,801.0
126096,1Rois,1,33,אֲדֹנֵיכֶ֔ם,אָדוֹן,H0113,333.0
126097,1Rois,1,33,וְהִרְכַּבְתֶּם֙,רָכַב,H7392,78.0
126098,1Rois,1,33,אֶת־,אֵת,H0853,10946.0
126099,1Rois,1,33,שְׁלֹמֹ֣ה,שְׁלֹמֹה,H8010,293.0
126100,1Rois,1,33,בְנִ֔י,בֵּן,H1121,4959.0
126101,1Rois,1,33,עַל־,עַל,H5921,5774.0
126102,1Rois,1,33,הַפִּרְדָּ֖ה,פִּרְדָּה,H6506,3.0
126103,1Rois,1,33,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
126104,1Rois,1,33,לִ֑י,,H9030,909.0
126105,1Rois,1,33,וְהוֹרַדְתֶּ֥ם,יָרַד,H3381,381.0
126106,1Rois,1,33,אֹת֖וֹ,אֵת,H0853,10946.0
126107,1Rois,1,33,אֶל־,אֶל,H0413,5515.0
126108,1Rois,1,33,גִּחֽוֹן׃,גִּיחוֹן,H1521,6.0
126109,1Rois,1,34,וּמָשַׁ֣ח,מָשַׁח,H4886,70.0
126110,1Rois,1,34,אֹת֣וֹ,אֵת,H0853,10946.0
126111,1Rois,1,34,שָׁ֠ם,שָׁם,H8033,834.0
126112,1Rois,1,34,צָד֨וֹק,צָדוֹק,H6659,53.0
126113,1Rois,1,34,הַכֹּהֵ֜ן,כֹּהֵן,H3548,750.0
126114,1Rois,1,34,וְנָתָ֧ן,נָתָן,H5416,42.0
126115,1Rois,1,34,הַנָּבִ֛יא,נָבִיא,H5030,315.0
126116,1Rois,1,34,לְמֶ֖לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126117,1Rois,1,34,עַל־,עַל,H5921,5774.0
126118,1Rois,1,34,יִשְׂרָאֵ֑ל,יִשְׂרָאֵל,H3478,2508.0
126119,1Rois,1,34,וּתְקַעְתֶּם֙,תָּקַע,H8628,69.0
126120,1Rois,1,34,בַּשּׁוֹפָ֔ר,שֹׁפָר,H7782,72.0
126121,1Rois,1,34,וַאֲמַרְתֶּ֕ם,אָמַר,H0559,5309.0
126122,1Rois,1,34,יְחִ֖י,חָיָה,H2421,282.0
126123,1Rois,1,34,הַמֶּ֥לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126124,1Rois,1,34,שְׁלֹמֹֽה׃,שְׁלֹמֹה,H8010,293.0
126125,1Rois,1,35,וַעֲלִיתֶ֣ם,עָלָה,H5927,890.0
126126,1Rois,1,35,אַחֲרָ֗יו,אַחַר,H0310,716.0
126127,1Rois,1,35,וּבָא֙,בּוֹא,H0935,2572.0
126128,1Rois,1,35,וְיָשַׁ֣ב,יָשַׁב,H3427,1078.0
126129,1Rois,1,35,עַל־,עַל,H5921,5774.0
126130,1Rois,1,35,כִּסְאִ֔י,כִּסֵּא,H3678,135.0
126131,1Rois,1,35,וְה֥וּא,הוּא,H1931,1878.0
126132,1Rois,1,35,יִמְלֹ֖ךְ,מָלַךְ,H4427,348.0
126133,1Rois,1,35,תַּחְתָּ֑י,תַּחַת,H8478,505.0
126134,1Rois,1,35,וְאֹת֤וֹ,אֵת,H0854,929.0
126135,1Rois,1,35,צִוִּ֙יתִי֙,צָוָה,H6680,494.0
126136,1Rois,1,35,לִֽהְי֣וֹת,הָיָה,H1961,3562.0
126137,1Rois,1,35,נָגִ֔יד,נָגִיד,H5057,45.0
126138,1Rois,1,35,עַל־,עַל,H5921,5774.0
126139,1Rois,1,35,יִשְׂרָאֵ֖ל,יִשְׂרָאֵל,H3478,2508.0
126140,1Rois,1,35,וְעַל־,עַל,H5921,5774.0
126141,1Rois,1,35,יְהוּדָֽה׃,יְהוּדָה,H3063,820.0
126142,1Rois,1,36,וַיַּ֨עַן,עָנָה,H6030,332.0
126143,1Rois,1,36,בְּנָיָ֧הוּ,בְּנָיָ֫הוּ,H1141,42.0
126144,1Rois,1,36,בֶן־,בֵּן,H1121,4959.0
126145,1Rois,1,36,יְהֽוֹיָדָ֛ע,יְהוֹיָדָע,H3077,51.0
126146,1Rois,1,36,אֶת־,אֵת,H0853,10946.0
126147,1Rois,1,36,הַמֶּ֖לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126148,1Rois,1,36,וַיֹּ֣אמֶר׀,אָמַר,H0559,5309.0
126149,1Rois,1,36,אָמֵ֑ן,אָמֵן,H0543,30.0
126150,1Rois,1,36,כֵּ֚ן,כֵּן,H3651,765.0
126151,1Rois,1,36,יֹאמַ֣ר,אָמַר,H0559,5309.0
126152,1Rois,1,36,יְהוָ֔ה,יהוה,H3068,6528.0
126153,1Rois,1,36,אֱלֹהֵ֖י,אֱלֹהִים,H0430,2603.0
126154,1Rois,1,36,אֲדֹנִ֥י,אָדוֹן,H0113,333.0
126155,1Rois,1,36,הַמֶּֽלֶךְ׃,מֶ֫לֶךְ,H4428,2526.0
126156,1Rois,1,37,כַּאֲשֶׁ֨ר,כַּאֲשֶׁר,H0834,5499.0
126157,1Rois,1,37,הָיָ֤ה,הָיָה,H1961,3562.0
126158,1Rois,1,37,יְהוָה֙,יהוה,H3068,6528.0
126159,1Rois,1,37,עִם־,עִם,H5973,1052.0
126160,1Rois,1,37,אֲדֹנִ֣י,אָדוֹן,H0113,333.0
126161,1Rois,1,37,הַמֶּ֔לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126162,1Rois,1,37,כֵּ֖ן,כֵּן,H3651,765.0
126163,1Rois,1,37,יִֽהְיֶ֣ה,הָיָה,H1961,3562.0
126164,1Rois,1,37,עִם־,עִם,H5973,1052.0
126165,1Rois,1,37,שְׁלֹמֹ֑ה,שְׁלֹמֹה,H8010,293.0
126166,1Rois,1,37,וִֽיגַדֵּל֙,גָּדַל,H1431,117.0
126167,1Rois,1,37,אֶת־,אֵת,H0853,10946.0
126168,1Rois,1,37,כִּסְא֔וֹ,כִּסֵּא,H3678,135.0
126169,1Rois,1,37,מִ֨כִּסֵּ֔א,כִּסֵּא,H3678,135.0
126170,1Rois,1,37,אֲדֹנִ֖י,אָדוֹן,H0113,333.0
126171,1Rois,1,37,הַמֶּ֥לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126172,1Rois,1,37,דָּוִֽד׃,דָּוִד,H1732,1075.0
126173,1Rois,1,38,וַיֵּ֣רֶד,יָרַד,H3381,381.0
126174,1Rois,1,38,צָד֣וֹק,צָדוֹק,H6659,53.0
126175,1Rois,1,38,הַ֠כֹּהֵן,כֹּהֵן,H3548,750.0
126176,1Rois,1,38,וְנָתָ֨ן,נָתָן,H5416,42.0
126177,1Rois,1,38,הַנָּבִ֜יא,נָבִיא,H5030,315.0
126178,1Rois,1,38,וּבְנָיָ֣הוּ,בְּנָיָ֫הוּ,H1141,42.0
126179,1Rois,1,38,בֶן־,בֵּן,H1121,4959.0
126180,1Rois,1,38,יְהוֹיָדָ֗ע,יְהוֹיָדָע,H3077,51.0
126181,1Rois,1,38,וְהַכְּרֵתִי֙,כְּרֵתִי,H3774,10.0
126182,1Rois,1,38,וְהַפְּלֵתִ֔י,פְּלֵתִי,H6432,7.0
126183,1Rois,1,38,וַיַּרְכִּ֙בוּ֙,רָכַב,H7392,78.0
126184,1Rois,1,38,אֶת־,אֵת,H0853,10946.0
126185,1Rois,1,38,שְׁלֹמֹ֔ה,שְׁלֹמֹה,H8010,293.0
126186,1Rois,1,38,עַל־,עַל,H5921,5774.0
126187,1Rois,1,38,פִּרְדַּ֖ת,פִּרְדָּה,H6506,3.0
126188,1Rois,1,38,הַמֶּ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126189,1Rois,1,38,דָּוִ֑ד,דָּוִד,H1732,1075.0
126190,1Rois,1,38,וַיֹּלִ֥כוּ,הָלַךְ,H1980,1549.0
126191,1Rois,1,38,אֹת֖וֹ,אֵת,H0853,10946.0
126192,1Rois,1,38,עַל־,עַל,H5921,5774.0
126193,1Rois,1,38,גִּחֽוֹן׃,גִּיחוֹן,H1521,6.0
126194,1Rois,1,39,וַיִּקַּח֩,לָקַח,H3947,966.0
126195,1Rois,1,39,צָד֨וֹק,צָדוֹק,H6659,53.0
126196,1Rois,1,39,הַכֹּהֵ֜ן,כֹּהֵן,H3548,750.0
126197,1Rois,1,39,אֶת־,אֵת,H0853,10946.0
126198,1Rois,1,39,קֶ֤רֶן,קֶ֫רֶן,H7161,76.0
126199,1Rois,1,39,הַשֶּׁ֙מֶן֙,שֶׁ֫מֶן,H8081,193.0
126200,1Rois,1,39,מִן־,מִן־,H4480,1188.0
126201,1Rois,1,39,הָאֹ֔הֶל,אֹ֫הֶל,H0168,345.0
126202,1Rois,1,39,וַיִּמְשַׁ֖ח,מָשַׁח,H4886,70.0
126203,1Rois,1,39,אֶת־,אֵת,H0853,10946.0
126204,1Rois,1,39,שְׁלֹמֹ֑ה,שְׁלֹמֹה,H8010,293.0
126205,1Rois,1,39,וַֽיִּתְקְעוּ֙,תָּקַע,H8628,69.0
126206,1Rois,1,39,בַּשּׁוֹפָ֔ר,שֹׁפָר,H7782,72.0
126207,1Rois,1,39,וַיֹּֽאמְרוּ֙,אָמַר,H0559,5309.0
126208,1Rois,1,39,כָּל־,כֹּל,H3605,5415.0
126209,1Rois,1,39,הָעָ֔ם,עַם,H5971,1872.0
126210,1Rois,1,39,יְחִ֖י,חָיָה,H2421,282.0
126211,1Rois,1,39,הַמֶּ֥לֶךְ,מֶ֫לֶךְ,H4428,2526.0
126212,1Rois,1,39,שְׁלֹמֹֽה׃,שְׁלֹמֹה,H8010,293.0
126213,1Rois,1,40,וַיַּעֲל֤וּ,עָלָה,H5927,890.0
126214,1Rois,1,40,כָל־,כֹּל,H3605,5415.0
126215,1Rois,1,40,הָעָם֙,עַם,H5971,1872.0
126216,1Rois,1,40,אַֽחֲרָ֔יו,אַחַר,H0310,716.0
126217,1Rois,1,40,וְהָעָם֙,עַם,H5971,1872.0
126218,1Rois,1,40,מְחַלְּלִ֣ים,חָלַל,H2490,143.0
126219,1Rois,1,40,בַּחֲלִלִ֔ים,חָלִיל,H2485,6.0
126220,1Rois,1,40,וּשְׂמֵחִ֖ים,שָׂמֵחַ,H8056,21.0
126221,1Rois,1,40,שִׂמְחָ֣ה,שִׂמְחָה,H8057,94.0
126222,1Rois,1,40,גְדוֹלָ֑ה,גַּל,H1419,526.0
126223,1Rois,1,40,וַתִּבָּקַ֥ע,בָּקַע,H1234,51.0
126224,1Rois,1,40,הָאָ֖רֶץ,אֶ֫רֶץ,H0776,2504.0
126225,1Rois,1,40,בְּקוֹלָֽם׃,קוֹל,H6963,506.0
126226,1Rois,1,41,וַיִּשְׁמַ֣ע,שָׁמַע,H8085,1160.0
126227,1Rois,1,41,אֲדֹנִיָּ֗הוּ,אֲדֹנִיָּ֫הוּ,H0138,26.0
126228,1Rois,1,41,וְכָל־,כֹּל,H3605,5415.0
126229,1Rois,1,41,הַקְּרֻאִים֙,קָרָא,H7121,733.0
126230,1Rois,1,41,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499.0
126231,1Rois,1,41,אִתּ֔וֹ,אֵת,H0854,929.0
126232,1Rois,1,41,וְהֵ֖ם,הֵ֫מָּה,H1992,552.0
126233,1Rois,1,41,כִּלּ֣וּ,כָּלָה,H3615,208.0
126234,1Rois,1,41,לֶאֱכֹ֑ל,אָכַל,H0398,810.0
126235,1Rois,1,41,וַיִּשְׁמַ֤ע,שָׁמַע,H8085,1160.0
126236,1Rois,1,41,יוֹאָב֙,יוֹאָב,H3097,145.0
126237,1Rois,1,41,אֶת־,אֵת,H0853,10946.0
126238,1Rois,1,41,ק֣וֹל,קוֹל,H6963,506.0
126239,1Rois,1,41,הַשּׁוֹפָ֔ר,שֹׁפָר,H7782,72.0
126240,1Rois,1,41,וַיֹּ֕אמֶר,אָמַר,H0559,5309.0
126241,1Rois,1,41,מַדּ֥וּעַ,מַדּוּעַ,H4069,72.0
126242,1Rois,1,41,קֽוֹל־,קוֹל,H6963,506.0
126243,1Rois,1,41,הַקִּרְיָ֖ה,קִרְיָה,H7151,29.0
126244,1Rois,1,41,הוֹמָֽה׃,הָמָה,H1993,34.0
126245,1Rois,1,42,עוֹדֶ֣נּוּ,עוֹד,H5750,490.0
126246,1Rois,1,42,מְדַבֵּ֔ר,דָבַר,H1696,1142.0
126247,1Rois,1,42,וְהִנֵּ֧ה,הִנֵּה,H2009,843.0
126248,1Rois,1,42,יוֹנָתָ֛ן,יוֹנָתָן,H3129,43.0
126249,1Rois,1,42,בֶּן־,בֵּן,H1121,4959.0
126250,1Rois,1,42,אֶבְיָתָ֥ר,אֶבְיָתָר,H0054,30.0
126251,1Rois,1,42,הַכֹּהֵ֖ן,כֹּהֵן,H3548,750.0
126252,1Rois,1,42,בָּ֑א,בּוֹא,H0935,2572.0
126253,1Rois,1,42,וַיֹּ֤אמֶר,אָמַר,H0559,5309.0
126254,1Rois,1,42,אֲדֹנִיָּ֙הוּ֙,אֲדֹנִיָּ֫הוּ,H0138,26.0
126255,1Rois,1,42,בֹּ֔א,בּוֹא,H0935,2572.0
126256,1Rois,1,42,כִּ֣י,כִּי,H3588,4483.0
126257,1Rois,1,42,אִ֥ישׁ,אִישׁ,H0376,1663.0
126258,1Rois,1,42,חַ֛יִל,חַ֫יִל,H2428,246.0
126259,1Rois,1,42,אַ֖תָּה,אַתָּ֫ה,H0859,1094.0
126260,1Rois,1,42,וְט֥וֹב,טוֹב,H2896,562.0
126261,1Rois,1,42,תְּבַשֵּֽׂר׃,בָּשַׂר,H1319,24.0
126262,1Rois,1,43,וַיַּ֙עַן֙,עָנָה,H6030,332.0
126263,1Rois,1,43,יוֹנָתָ֔ן,יוֹנָתָן,H3129,43.0
126264,1Rois,1,43,וַיֹּ֖אמֶר,אָמַר,H0559,5309.0
126265,1Rois,1,43,לַאֲדֹנִיָּ֑הוּ,אֲדֹנִיָּ֫הוּ,H0138,26.0
126266,1Rois,1,43,אֲבָ֕ל,אֲבָל,H0061,11.0
126267,1Rois,1,43,אֲדֹנֵ֥ינוּ,אָדוֹן,H0113,333.0
126268,1Rois,1,43,הַמֶּֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
126269,1Rois,1,43,דָּוִ֖ד,דָּוִד,H1732,1075.0
126270,1Rois,1,43,הִמְלִ֥יךְ,מָלַךְ,H4427,348.0
126271,1Rois,1,43,אֶת־,אֵת,H0853,10946.0
126272,1Rois,1,43,שְׁלֹמֹֽה׃,שְׁלֹמֹה,H8010,293.0
126273,1Rois,1,44,וַיִּשְׁלַ֣ח,שָׁלַח,H7971,847.0
126274,1Rois,1,44,אִתּֽוֹ־,אֵת,H0854,929.0
126275,1Rois,1,44,הַ֠מֶּלֶךְ,מֶ֫לֶךְ,H4428,2526.0
126276,1Rois,1,44,אֶת־,אֵת,H0853,10946.0
126277,1Rois,1,44,צָד֨וֹק,צָדוֹק,H6659,53.0
126278,1Rois,1,44,הַכֹּהֵ֜ן,כֹּהֵן,H3548,750.0
126279,1Rois,1,44,וְאֶת־,אֵת,H0853,10946.0
126280,1Rois,1,44,נָתָ֣ן,נָתָן,H5416,42.0
126281,1Rois,1,44,הַנָּבִ֗יא,נָבִיא,H5030,315.0
126282,1Rois,1,44,וּבְנָיָ֙הוּ֙,בְּנָיָ֫הוּ,H1141,42.0
126283,1Rois,1,44,בֶּן־,בֵּן,H1121,4959.0
126284,1Rois,1,44,יְה֣וֹיָדָ֔ע,יְהוֹיָדָע,H3077,51.0
126285,1Rois,1,44,וְהַכְּרֵתִ֖י,כְּרֵתִי,H3774,10.0
126286,1Rois,1,44,וְהַפְּלֵתִ֑י,פְּלֵתִי,H6432,7.0
126287,1Rois,1,44,וַיַּרְכִּ֣בוּ,רָכַב,H7392,78.0
126288,1Rois,1,44,אֹת֔וֹ,אֵת,H0853,10946.0
126289,1Rois,1,44,עַ֖ל,עַל,H5921,5774.0
126290,1Rois,1,44,פִּרְדַּ֥ת,פִּרְדָּה,H6506,3.0
126291,1Rois,1,44,הַמֶּֽלֶךְ׃,מֶ֫לֶךְ,H4428,2526.0
